"person_id","case_id","arrival_location_id","case_size","ArrivalDate","arrival_age","Nationality_norm","sex","free_case","hard_singles_male","hard_singles_female","hard_spf","case_placement_order","arrival_location_order"
"a2573de0308962550cd3860bdf131aae2671c6ecf2eb3a24ee493eae78b21c2d","3728043d44aac10a4e446de91d4a5a5d","371950f7",6,2023-03-23,20,"demrepcongo","Male",0,0,0,0,284,12
"f9a1bdfa528e53ffd76e62627935beb0ea828ac3f28891b9e8d57e6f6515c08f","3daa6d0fcd1e1330c2434d4bdaab732d","df4d0d19",1,2023-03-23,29,"demrepcongo","Female",0,1,1,0,285,14
"0fbdfcf837d4cf6e99b13b09ae67449525eda4a3b18146298bf31c3516d0d5c3","5906795dab32aff105d62ca66e3a2db6","df4d0d19",1,2023-03-23,26,"burma","Female",0,0,1,0,286,14
"6ea3aa0e75908617e6d624649923b31403c0821163c7fd5bb08db2fcf11b26c0","5d5835dee67d09c7bcfa9f49762d5307","f9eceaf1",1,2023-03-23,28,"demrepcongo","Male",0,0,0,1,287,26
"deeac56a3f5833ee04a2e2cbd034d15a0f20ab145e8180c1c0024e146456d7a4","621c49e8426c4b3f11801294b3253d03","f083c7e8",1,2023-03-23,30,"burma","Female",0,0,1,0,288,25
"12d0f9fe921555025c7bbbe538f2af5e0cb0a7ab40fb7e7dfd1cbee21c5b53e6","6303c726dc8f9ff0baa9aeeb8573006e","cc1dfeed",5,2023-03-23,36,"afghanistan","Male",0,0,0,0,289,39
"0c0615a1ca8da95ba61357e238d9cd275e6c753e9f88f23f021f0df131f24602","6303c726dc8f9ff0baa9aeeb8573006e","cc1dfeed",5,2023-03-23,31,"afghanistan","Female",0,0,0,0,289,39
"8ff4423a785a5f0b7cc3a6cef4b930cdb389bac1d396d97baf97fbb551f2664d","69d17dd5be721122144f5ded5a1ed03b","0a63bef4",3,2023-03-23,38,"venezuela","Female",0,0,0,0,290,24
"276ac80a8ff6ef82a29cb7d0a90801411b470666c0fe1092af5ca6912849654e","69d17dd5be721122144f5ded5a1ed03b","0a63bef4",3,2023-03-23,48,"venezuela","Male",0,0,0,0,290,24
"9822402964a123fa25a6cad2bc39892131cb8ec6e6c2d80bd08fddbfc5c85685","6b69ddb9258feede9ce9edefb8e07f1a","19334d00",5,2023-03-23,41,"burma","Male",0,0,0,0,291,20
"54611dd643d05a57fd5f32d2124531ab97d244d6657d1d10f67d5065e7bcf4b1","6b69ddb9258feede9ce9edefb8e07f1a","19334d00",5,2023-03-23,31,"burma","Female",0,0,0,0,291,20
"0e2f293a03638f12ecba30e7c8dceff89b3d1ed49f76b74c45b427e927b056b4","6be74c390da17fa177a4a969663bee79","a61b01d3",3,2023-03-23,20,"demrepcongo","Male",0,1,0,0,292,33
"2e0aeb7e6c62357874c3ddf27ab3df701bc67b80f59ecd5c8a5d350579cd89c3","6be74c390da17fa177a4a969663bee79","a61b01d3",3,2023-03-23,52,"demrepcongo","Female",0,1,0,0,292,33
"9527c1c79f57a0a8112a0dc72874f9568f23b2eebde66e8ad69cb827d6be6a03","745569a711c8a884b6937566bdc36733","2c30329f",3,2023-03-23,28,"afghanistan","Female",0,0,0,0,293,19
"083c6504fe69473b73fdc2caa6aa94976f359cdf47412090733f20a2e8817f9b","745569a711c8a884b6937566bdc36733","2c30329f",3,2023-03-23,28,"afghanistan","Male",0,0,0,0,293,19
"cf9ff52e55d419014c1981ce65197c0e1a348a539ce8247b45497481f0e4d61d","77f43edc567b53c6c75c28408f5e23f4","18d79a06",6,2023-03-23,18,"afghanistan","Male",0,0,0,0,294,16
"4ebe318b9fe8996216b70184e0599a30c029217c256d4321c5569d64db7d2675","77f43edc567b53c6c75c28408f5e23f4","18d79a06",6,2023-03-23,38,"afghanistan","Male",0,0,0,0,294,16
"b1c7061bc011c6439be9924772053f374d8c71734966a671921b5db36302c2d3","77f43edc567b53c6c75c28408f5e23f4","18d79a06",6,2023-03-23,39,"afghanistan","Female",0,0,0,0,294,16
"f9e0067b89cc4aa1628e7359986460d0e58242fd71fc4b76e4f8f534bdef486a","7a2b0fb244474e2ca2f7d850f7a31c66","56af9059",3,2023-03-23,31,"afghanistan","Female",0,0,0,0,295,3
"69959c5a996fbc8f3b0248eeb7eedb992f00c2af64f692ebbcdf2dd04a57e1dd","7a2b0fb244474e2ca2f7d850f7a31c66","56af9059",3,2023-03-23,33,"afghanistan","Male",0,0,0,0,295,3
"5d0cec2c9bc5397a04d578dcc5d00c30ac94740da8340b2eee3815d8bb402d56","7b12feaae85cb49df7a769ee241d2339","c572d3f4",1,2023-03-23,24,"syria","Male",0,1,0,0,296,6
"d852a44b1c2c32b551b8c67c55cc8d26519114c005e9284f34c89136b7f7df7c","89791a11210bdb79f2df2c863a064126","3f92aae8",2,2023-03-23,21,"guatemala","Female",0,0,0,1,297,8
"de3e4732967805a03d9429af614b139c9536b8c401ecd8b6ae294d3827df0bb8","89791a11210bdb79f2df2c863a064126","3f92aae8",2,2023-03-23,28,"guatemala","Male",0,0,0,1,297,8
"991b95d37f67f463d279c04aeac4be299c4fe5e03d8e6e5be3063791feb34066","8c2ab364580f72545508576e9717d8e6","eabc1905",5,2023-03-23,33,"burma","Female",0,0,0,0,298,22
"2a74a98dd0e34d62c2e6cf77b13b7f555bc8f77b6995232da43f7f4a242093c8","8c2ab364580f72545508576e9717d8e6","eabc1905",5,2023-03-23,43,"burma","Male",0,0,0,0,298,22
"1acc9a50e1c1e2b5014bfa4ac262aa8939fae61518963e17d1421a590c5dea06","8e8d82d284b5f362e546b7e2beaf263a","e3d3341c",5,2023-03-23,27,"afghanistan","Female",0,0,0,0,299,36
"ed760679e577b3aebeffc03a13ee60eefe68658128622fe2e0f2e19eeeeca006","8e8d82d284b5f362e546b7e2beaf263a","e3d3341c",5,2023-03-23,33,"afghanistan","Male",0,0,0,0,299,36
"18c41b87b24654f9da39ad1d423c74a2958bf5568ccd6ba60fa2a79d2d6ccb2a","94b904737752905162fce7b7f73179e8","56af9059",7,2023-03-23,34,"afghanistan","Female",0,0,0,0,300,3
"24ac6a3905254013a0ddf7dc83d143eece590edf7a5a2a64acd68e7ef2424e1f","94b904737752905162fce7b7f73179e8","56af9059",7,2023-03-23,47,"afghanistan","Male",0,0,0,0,300,3
"d248bb3f6a46b8baae6de478871deee6f8f42b33a3f315d6473589dbe99ba50f","99db814dcba63971a8eb8341901b5be3","df4d0d19",7,2023-03-23,19,"demrepcongo","Male",0,1,1,0,301,14
"e3f39d4eb093687f409c7a1103bbd621e67050f1a7df2a2cadc3a7fabb873540","99db814dcba63971a8eb8341901b5be3","df4d0d19",7,2023-03-23,51,"demrepcongo","Female",0,1,1,0,301,14
"9f78483f000a31e3b4f6bcd100a5a32aa69b9de8ce3089b35964f3004b098db3","99db814dcba63971a8eb8341901b5be3","df4d0d19",7,2023-03-23,54,"demrepcongo","Male",0,1,1,0,301,14
"e848de03bd1f782309c039d78a41c689fff09f8054158de48ebf6fdac1e8fd31","a2111a40bbdd92f19e5d2eb9117f267a","cd0b4268",1,2023-03-23,33,"iraq","Male",0,1,0,0,302,23
"93681dc8a8577dc492f847f8ae13ff2acae91bb471478b215720efd9b990ffa7","a3d6ff2483694395b0a74ddc0d63ccbf","3f92aae8",1,2023-03-23,67,"demrepcongo","Female",0,0,1,0,303,8
"b9fd47275d4660ef91208dc6b1486a3b211f1fd974372e9733f6ae8a90d2569f","c1c475b6796a64fc08592041817a859c","e3d3341c",7,2023-03-23,37,"afghanistan","Male",0,0,0,0,304,36
"9593ba39c542798a0c6fba9d8bd9dce182ef724ca5c1757864e2a663f6034c62","c1c475b6796a64fc08592041817a859c","e3d3341c",7,2023-03-23,28,"afghanistan","Female",0,0,0,0,304,36
"5c74493528b9dd66ffa08499d12464ef37d34f679478945d6f2234ed6a9df45a","c98d7ff894a60af1f415c3ef72515e32","88311c24",5,2023-03-23,28,"burma","Female",0,0,0,0,305,1
"8ee7c2861fde34408b7576eb210f0b04336cbe88cccbb8ccef25fabeb395bb3a","c98d7ff894a60af1f415c3ef72515e32","88311c24",5,2023-03-23,32,"burma","Male",0,0,0,0,305,1
"0d56c2061d0340d5dae56e03542b7c06c65de004e37bb3980fb2379b62314a5d","cbffcfe2b02847bf2fa1e91fab11bd08","2cc2591c",8,2023-03-23,45,"afghanistan","Male",0,0,0,0,306,2
"a5a2599e055a18cbeeb0b5b2670fff669b03ec65957ea545f914e530a6ade30e","cbffcfe2b02847bf2fa1e91fab11bd08","2cc2591c",8,2023-03-23,18,"afghanistan","Female",0,0,0,0,306,2
"4bba5b4b225c8370b2efb4d3e3707d8df83517cc47dba0b261da8f3079229553","cbffcfe2b02847bf2fa1e91fab11bd08","2cc2591c",8,2023-03-23,39,"afghanistan","Female",0,0,0,0,306,2
"aba449e54b2d5fb33c9ec3029380100e75c0325b04153f0471b2d81c6817859d","dff171cf165d56dddb674ea265719f38","eabc1905",3,2023-03-23,37,"burma","Female",0,0,0,1,307,22
"7d73da6fbbca2617c3d5f1ca68d9ab1f6c6eeb70ec7b585d5f805f036aff72ab","e2038e8306ac8fbbb8ce83c526153669","df4d0d19",1,2023-03-23,23,"burma","Female",0,0,1,0,308,14
"b17911fd07088180bafde79a23aa4a8d7fa3c63b584e0d9d923a95a2b88916cf","e4e98a46a56d5d16b0f2e5f87ed79056","2e1d4b95",8,2023-03-23,33,"demrepcongo","Male",1,0,0,0,309,43
"eecd0b0d7bf12accc2415de1c214598dfcc86d84cb8594c8ea32d081d2ea0bba","e4e98a46a56d5d16b0f2e5f87ed79056","2e1d4b95",8,2023-03-23,34,"demrepcongo","Female",1,0,0,0,309,43
"d10f6dc3976a9a3ef8fc008e3e5d9b7ce34f187ed0754e59ff7d41e751e5a5ad","f2d0dd2ca2b028c6a161f30d10d4fcf0","2449a303",4,2023-03-23,29,"afghanistan","Male",0,0,0,0,310,15
"42453be324d1924baf10c5ec4fc9c2627021867dd6e42fd149e83f11ca8a432b","f2d0dd2ca2b028c6a161f30d10d4fcf0","2449a303",4,2023-03-23,29,"afghanistan","Female",0,0,0,0,310,15
"a5a3aab333c91bdd691477e633d95a433432a843a87de9794707abb8467915da","7d97b5617bf7fae4e6e26d46792f2202","f083c7e8",1,2023-03-24,25,"burma","Female",0,0,0,0,311,25
"797395f331f479520d75faa7f0c1139bf608fb1daa510909d1b368efb95f03fc","b4380e80fe8841543ddf4a077a725d90","f083c7e8",1,2023-03-24,47,"burma","Female",0,0,0,0,312,25
"e9bc902517105a83c54f2033dcd4acc9fb6f6fbbb4f1e2eed1e6b7c89ba0516e","1d0a61073c61926d0c091a47301cf6a9","371950f7",5,2023-03-27,40,"demrepcongo","Female",0,0,0,1,313,12
"8f0a42be2874f8869cb1a4724a077b8de8e7e467acc4135c536697c640c05a48","3f66e72fd323481329859986eb155a01","2c30329f",4,2023-03-27,45,"afghanistan","Male",0,0,0,0,314,19
"a1a91aa75912ebd319bf804651c87ad76a7ffc16f1e6ba62e971f9295da1abcf","3f66e72fd323481329859986eb155a01","2c30329f",4,2023-03-27,39,"afghanistan","Female",0,0,0,0,314,19
"1a0eddda041d6600fa55ae5d09359f5ae1b89565fa87681d7147f21d7d5ea93b","4c3799cc1bc8eddfd74504dc358a3489","371950f7",3,2023-03-27,25,"demrepcongo","Female",1,0,0,1,315,12
"df8c9deb33db828e792b14bde21309e8df51116798ecbf745e6df81423d5a057","4c75a349ac8f786d9bcda45b9b130de2","b5b999a4",8,2023-03-27,29,"afghanistan","Female",0,0,0,0,316,4
"5e4699d3a61585337bf1576cf68f6ecdb6102224159f09872c31fdd2b86f0099","4c75a349ac8f786d9bcda45b9b130de2","b5b999a4",8,2023-03-27,39,"afghanistan","Male",0,0,0,0,316,4
"40e7d522504efa103d697970cc72201dec3605567ff108344179cf4d2daef16e","4fe68a5eef60e13aa5714ace19f0a258","371950f7",1,2023-03-27,23,"demrepcongo","Female",0,1,1,0,317,12
"07e83a82c034e86457084029320eed6b7afb46371b12c2b5c4ca9df08bd95af5","5ffdcb2391dbf448bfec4a2162348590","7a5a9f27",5,2023-03-27,30,"afghanistan","Male",0,0,0,0,318,34
"1050553c182c198f652d6a127524d9d6c9ef626861b1d80dc1fb4261a2a5adef","5ffdcb2391dbf448bfec4a2162348590","7a5a9f27",5,2023-03-27,32,"afghanistan","Female",0,0,0,0,318,34
"751c2270255f7d3f71f90e0d081faf61b058e7aa1f8842c71bf16c271b6431a9","679984af0624125b616fd9ab537729b7","a61b01d3",1,2023-03-27,21,"yemen","Male",1,0,0,0,319,33
"2f6ebbd6265250b8bf50f2cc729fc6a4c9c6b07a03139e038b227b3231b5f6a0","bcd2c5469f0d3f626441fe1028ff142e","815e313d",1,2023-03-27,46,"demrepcongo","Female",1,0,1,0,320,44
"2959e36f517565006bc68e1929ef18362e6c9696f889eb7e459c6825462502d5","c93420c593f8b278e2729fd2012e9b77","19c12683",4,2023-03-27,31,"afghanistan","Female",0,0,0,0,321,5
"da5fd3cdf41dc7c3e718bab5930d8c9c8beb143d89112413b3369afb3ad8aece","c93420c593f8b278e2729fd2012e9b77","19c12683",4,2023-03-27,32,"afghanistan","Male",0,0,0,0,321,5
"67e0ee4ea70ce98c3551bbea6d4c4ee8c4db6066151ada21ca2fbe41d7562bfb","d2b7f304f0d713532d22a0de9659442c","b794e0ae",1,2023-03-27,33,"venezuela","Male",0,1,0,0,322,17
"8787472c0566fa0440d24aac0a2243780d514b3d2cb1eed114a5e92b14e8121b","dbc4bef673c075ed663cb40d6163f984","2c30329f",5,2023-03-27,27,"demrepcongo","Female",1,0,0,0,323,19
"93538480bcf64f3c4d96abce8ed0279aa83f2d17027e931c8cdffb14502e605b","dbc4bef673c075ed663cb40d6163f984","2c30329f",5,2023-03-27,32,"demrepcongo","Male",1,0,0,0,323,19
"4b0c1220ef97627a61e703f111b3924e4ae4acce83f334ecd2e58257ac4f0bfc","f56e233ecf4a6c88482dd2c8452ad5da","a61b01d3",5,2023-03-27,53,"yemen","Male",1,0,0,0,324,33
"d8f0dc7a590f45ff5e2bf7d7d9dbe2c7cb0b5997fbf208b79b540c7e7a71758d","f56e233ecf4a6c88482dd2c8452ad5da","a61b01d3",5,2023-03-27,34,"yemen","Female",1,0,0,0,324,33
"5dd04f0550f4c1ec03087c11672e64cebf1279829b829cd000fde060ce0be252","0b506f4e9b6e330f50ef5b110c9769e2","2cc2591c",2,2023-03-28,27,"afghanistan","Male",0,0,0,0,325,2
"e1316f23da0b7ea05636ec24a3748a79d897aa1195c5f780107300ff1fc19b19","0b506f4e9b6e330f50ef5b110c9769e2","2cc2591c",2,2023-03-28,25,"afghanistan","Female",0,0,0,0,325,2
"5aa4118da5722c7166af5533554a9e8e74ea25b751fdbd3e07c22fc221bad748","1cc9e2ee12aedc8a8072a2470ade0677","a61b01d3",1,2023-03-28,23,"syria","Male",1,0,0,0,326,33
"3fa366acaaedfad409dd1a07dece47e490fa4bf536bd8027336ca7f82e35b8e5","55c216b2781b48d4d0af5c72b43ee56b","d6222000",6,2023-03-28,37,"afghanistan","Male",0,0,0,0,327,13
"e6c4fe8f554e3eefb2b8be18dae0db3fb1bc84c3eb3d42615f477c9cf25a03a1","55c216b2781b48d4d0af5c72b43ee56b","d6222000",6,2023-03-28,30,"afghanistan","Female",0,0,0,0,327,13
"1e68b7f6ae42a0ff46fa6fe3fb8edf3d451f0a46b7143fda3e7aeb04297793e7","830b68eb88e6bf8f0d37aaa53881e710","0b8769f2",2,2023-03-28,38,"afghanistan","Female",0,0,0,1,328,37
"ff1876f4d3648e087aa4d4cc93f4b2ad3dd48d071c2188238c194634fb79e316","ada8921c4b8eedf630051ea7aa8163ac","7a5a9f27",3,2023-03-28,24,"ethiopia","Female",0,0,0,1,329,34
"311a874cda6d614b1ef7b8f8f49c8d6fc91b7ef624576e6214cf4d574170b5e2","cba08ea7fb64c830526fb77b81f25bef","a61b01d3",5,2023-03-28,51,"syria","Female",1,0,0,0,330,33
"6ace69e7cf5b17cb3cf6bceab5294dd06e6fa81b19722407354c11a77b49d84a","cba08ea7fb64c830526fb77b81f25bef","a61b01d3",5,2023-03-28,19,"syria","Male",1,0,0,0,330,33
"2c886da6da494ff3f50a56c422f5a6d4172840301d5085b056b0dd13905f72cf","cba08ea7fb64c830526fb77b81f25bef","a61b01d3",5,2023-03-28,49,"syria","Male",1,0,0,0,330,33
"71c9c0fb715a69c94ca86849b1878407849aa9de39069c9ba2ae6de7bd128832","f2608b3aa7d922dba75fecb52c01c69c","88311c24",4,2023-03-28,28,"afghanistan","Male",0,0,0,0,331,1
"06c12ac30571eaf088546d5da6655ac3611cb4427e4150b4bc218a5cd941a9cd","f2608b3aa7d922dba75fecb52c01c69c","88311c24",4,2023-03-28,22,"afghanistan","Female",0,0,0,0,331,1
"67631b2cbfd812c1ca837de62fb0e2f136d02e1e923ada4257813ee93e5c46e6","2efe2a6abe30bbf45efc202215bf2d42","eb58ce03",1,2023-03-29,26,"burma","Female",0,0,1,0,332,10
"47cc7a1ff12bcb5fd44d850c27521bd4243926d75b3354dbe556c1fccef01b80","7bf66eec7bbbf318e77014d9ca0e6561","eabc1905",1,2023-03-29,41,"burma","Male",0,1,0,0,333,22
"968c7d850168a06f5870aab8fc59ac1f2876d54153c7cac9b427013e19141e20","ab0409243b86b9ee4b35688063190c92","2cc2591c",1,2023-03-29,52,"vietnam","Female",0,0,1,0,334,2
"5f2e2e0fd412ce1042072bda18b72ce752923ac14897c4d98345e26a04f3e9ee","ab04ed56592b4d793e8991fea58eca04","f083c7e8",1,2023-03-29,34,"burma","Male",0,0,0,1,335,25
"7ae42e85c9ea7efba03951304000bf16736d1dee09d4b07a5a8d919ec2cae730","ac0e69479a2e4836bf44722341c3bdeb","eabc1905",5,2023-03-29,43,"burma","Male",0,0,0,0,336,22
"510ef2b7aa0f6f847265679e5096a416bfb44f1ce1da12d6a4758e1f5f7e7258","ac0e69479a2e4836bf44722341c3bdeb","eabc1905",5,2023-03-29,38,"indonesia","Female",0,0,0,0,336,22
"dbf3135ce3a10264c9e9bf8efb0b3dd998bfab9c76d9f4a633d624743d5897b7","b523a5211f068854498a691cec998fbf","df4d0d19",7,2023-03-29,33,"burma","Female",0,0,0,0,337,14
"106e4905e9fb30a9992d385e49854e987357b59e57261fa706ddbdece0718b72","b523a5211f068854498a691cec998fbf","df4d0d19",7,2023-03-29,46,"burma","Male",0,0,0,0,337,14
"2dbf693831d4c513f874afb24b04f5945406a75f5cb122d23a1a476a771749df","baea926fd16a4aac392ee7be5a83a3af","df4d0d19",1,2023-03-29,21,"burma","Male",0,0,0,0,338,14
"a94191977776998cee11ec33743c92cbaf4ac5ab45fa180553f8788721e9b08f","c9748a23ad2a82f8323a4af4a6b671f9","dea9da1f",1,2023-03-29,40,"demrepcongo","Male",0,1,0,0,339,38
"f421b875f4e3fac1dfcdc077c3212b4f49edae9d5b05d1585a80112ad2c1e9bb","d5a3ace663ac86fed154e09fd5f134fe","eb58ce03",1,2023-03-29,22,"burma","Male",0,1,0,0,340,10
"154cb31a2d37367359ec15a8188f1d9807bd318f62d8b26e4ac90ab5ae410088","d62b469a686be6eaf8b1ce60fc4fda45","eabc1905",7,2023-03-29,34,"burma","Female",0,0,0,0,341,22
"fd85b7606f0b922d873ad5b73c0d6e948b6852773f00caf5e877bbc6087a4251","d62b469a686be6eaf8b1ce60fc4fda45","eabc1905",7,2023-03-29,39,"burma","Male",0,0,0,0,341,22
"b6e820e3485ab587e2dd0bcd88ce50b888bd37bf449d34c3ebfdfca65772a0f3","d62b469a686be6eaf8b1ce60fc4fda45","eabc1905",7,2023-03-29,19,"burma","Male",0,0,0,0,341,22
"7015cefb281fdc9c2def28ac2c21a817401729c7b85febcea61983b13540872d","d62c0e47e914c14217f35f709e02a50e","eabc1905",4,2023-03-29,29,"burma","Male",0,0,0,0,342,22
"245da8cba4207814c74505aac7ef85205365b3b3be30f48a2181295097feb57b","d62c0e47e914c14217f35f709e02a50e","eabc1905",4,2023-03-29,20,"burma","Female",0,0,0,0,342,22
"bba182085f24fba70fbf5d4bab89685c5aafebeeebdead56504cdbd1493f2309","ec9dbb5846e1d44f1ff6d2800461a64b","f083c7e8",4,2023-03-29,51,"burma","Female",0,0,0,1,343,25
"3eb32ef1a26daef72dbc030790a1a53d30ee348c2ce2b92ad5cb2c146d1c13fa","ff92368e1b2edeacd774b0402038356c","df4d0d19",2,2023-03-29,55,"burma","Female",0,0,0,0,344,14
"a3b38f7239b3f1509db5be1e1bf77afad40c09c96808ab9b5076d4d05b14f673","ff92368e1b2edeacd774b0402038356c","df4d0d19",2,2023-03-29,59,"burma","Male",0,0,0,0,344,14
"1af56593177f37bc9ddd5dc70a3de3770c7c7efb381b15cd4d6fd42e018b2177","14ac63ee78c2de4a2b853240d25ad46f","f083c7e8",2,2023-03-30,27,"burma","Female",0,0,0,0,345,25
"1ff933a413c486d237ebd779e6a6a178041de8bf711c588828e68bb96fd4bae9","14ac63ee78c2de4a2b853240d25ad46f","f083c7e8",2,2023-03-30,38,"burma","Male",0,0,0,0,345,25
"4f0d6a4526a813074675c8f4c3b273b53b8041d5490bbd354f70dfb8f90e377c","220fe58b404e1b0c5f08d7310d2ed839","f8083df7",1,2023-03-30,31,"somalia","Female",1,0,1,0,346,21
"16d1aa4dae2130b7b84bf8fdbefbc93a49b14ba482111ca6669b3e60971d47eb","5fadc7df0443caf866fb08ff8ccb4ecf","7a5a9f27",1,2023-03-30,47,"burma","Female",0,0,0,0,347,34
"34e5e8b8371b986629f7ca1610259ebfb3968a9369f2bd6c82816715772c263d","61869da53c3abc2cd8c3b247c8b17f35","c572d3f4",3,2023-03-30,29,"afghanistan","Male",0,0,0,0,348,6
"78541f75591f53567a4813b459a517a221adcb3310a47f1cf5f645c8e1fc9e5f","61869da53c3abc2cd8c3b247c8b17f35","c572d3f4",3,2023-03-30,30,"afghanistan","Female",0,0,0,0,348,6
"5042084cbe44770769c8f8ac36070f6a7e85e09f0e08bbce2f8cd1b5ca922eea","7cb8998875c3450cb0e28d79d7abb3a2","7335b23e",1,2023-03-30,19,"somalia","Female",0,0,0,0,349,45
"501c7207959a972b2876cc2a9faed661b6e683aa29a345ece46ef6a3c2b1a3ce","842c654b309f443eaca2b2f116b843a9","7335b23e",1,2023-03-30,18,"somalia","Male",0,0,0,0,350,45
"0e536e9ee104d3ca41895ceaf0f2f6a016b009971b1584892c573f5c73b7d40b","9953ba52c67eb9c867af4409aad8696e","815e313d",5,2023-03-30,32,"demrepcongo","Female",0,1,0,0,351,44
"9ad96464ec8f3223497edb5183ca6c3f0df83bab69a8a18665d46727ad78c232","9953ba52c67eb9c867af4409aad8696e","815e313d",5,2023-03-30,35,"demrepcongo","Male",0,1,0,0,351,44
"fc088265f1f1cb433194a4f068f8218561cdaf0101142a696f06a9489f6d236e","9a5d8ac1e5e06712da6409cae89f8fb4","7a5a9f27",3,2023-03-30,22,"burma","Female",0,0,0,0,352,34
"b6adb95fd94f6e1b61530250ac2acc462f4e596ef2956c92ff2f26bb4aa62c9a","9a5d8ac1e5e06712da6409cae89f8fb4","7a5a9f27",3,2023-03-30,46,"burma","Male",0,0,0,0,352,34
"3895bcefbfc8dd58deaf3537792e1b78088594ded4e6b0854c624913a7701acb","9a5d8ac1e5e06712da6409cae89f8fb4","7a5a9f27",3,2023-03-30,23,"burma","Female",0,0,0,0,352,34
"d9b3146158539caa93be78d9e5974f7f92952491fe4d7f79c11fc3bffd40189a","b3c4ffd80fa24d19eab8917a16862a7b","2cc2591c",1,2023-03-30,18,"afghanistan","Male",1,1,0,0,353,2
"2eaef90e29a61daa394ba2403102bf18ae58116ea69a86f8f690797298ba67d2","fee3db0e6ae21c2017692a738764c595","eb58ce03",4,2023-03-30,44,"burma","Male",0,0,0,0,354,10
"4e3bada54812ff71d2d8f920e2eb333105fee0f26e17ad7c2572ab55ad860960","fee3db0e6ae21c2017692a738764c595","eb58ce03",4,2023-03-30,40,"burma","Female",0,0,0,0,354,10
"086c5af7ebe3325da45c66e474803da59fb9cdd057ad9613fcb528f7c0b19535","b79a7179478c8de78724dc8522c53400","11b8b71f",1,2023-04-01,39,"afghanistan","Male",0,1,0,0,355,31
"70ec930d6eb2bd4cd5f94fb8b1190c015afd6cc5c05625f85497b70330d9fb2b","01c06c951c9a5f4c57e19975e70f9f6e","635e8445",8,2023-04-03,18,"demrepcongo","Female",1,0,0,0,356,40
"17d0141f36e10786412be8f5487f85f1c0b6691e0607b18fb8173ee96513bee2","01c06c951c9a5f4c57e19975e70f9f6e","635e8445",8,2023-04-03,21,"demrepcongo","Female",1,0,0,0,356,40
"4dee88ed6718a1b632057f55ee2323f3139a1746266bfc3eafc5ad0b1d33707e","01c06c951c9a5f4c57e19975e70f9f6e","635e8445",8,2023-04-03,59,"demrepcongo","Male",1,0,0,0,356,40
"fcc6aa2e3b951dcbcb707fe916ebc6fc320d49e8fb85c8c4746758ae4390c961","01c06c951c9a5f4c57e19975e70f9f6e","635e8445",8,2023-04-03,49,"demrepcongo","Female",1,0,0,0,356,40
"ba683adec85b0ba64dd91e64778bb5f00e2e9a378e75fb0a587431f10846ef6c","029c492d9216cf1ffa882c3e9246b527","371950f7",1,2023-04-03,26,"demrepcongo","Male",0,1,0,1,357,12
"fdd00ef408ad7d6135413b0fdedc1ffdce23b5bd11264757a1c414adbd673887","101c7e993a03c07247b27d33b264f5d3","3e767dee",7,2023-04-03,41,"demrepcongo","Female",1,0,0,0,358,35
"9c95024a5167c3eab15a7ac322d018c274ad927b3e161a19531823b9b90d7236","101c7e993a03c07247b27d33b264f5d3","3e767dee",7,2023-04-03,19,"demrepcongo","Male",1,0,0,0,358,35
"8620999c2d414b3b5b458d5a72876e61103c79c3112d8cba3b981a1d0adf4b66","19b01200434384afdd80c370f2f99adc","2cc2591c",4,2023-04-03,32,"afghanistan","Male",0,0,0,0,359,2
"dca35bc5459481df8f2cac733491e07fd6c252605b3903f1e0e4f3f761d309de","19b01200434384afdd80c370f2f99adc","2cc2591c",4,2023-04-03,31,"afghanistan","Female",0,0,0,0,359,2
"d6b8c75f50ef85a16bc5dad6720b672d23afdf52891a91d3729df132ca18ff49","1eb875c30441e5ff62062259c2311342","de5bb19c",4,2023-04-03,46,"afghanistan","Female",0,0,0,0,360,11
"376972277b7239d64af9f73191846d0043fc383bf07e96ba590208aa21940cee","1eb875c30441e5ff62062259c2311342","de5bb19c",4,2023-04-03,44,"afghanistan","Male",0,0,0,0,360,11
"04472a95ede3cf53ea377b728e3d20420d34db0f4456cd6d600079f5a0740ac2","22bb25f956613e8ea3be6555d7f3181b","47d21aa7",2,2023-04-03,24,"demrepcongo","Female",0,1,0,1,361,7
"4259ae4c0685e97cd51e7655140225a06eb570d240df9783af8ccfd0c90b6df5","250bbe9edb32d6f125dfd70460d7b324","371950f7",2,2023-04-03,21,"demrepcongo","Male",0,1,0,1,362,12
"1f755f20efcad6e2b2adcbaed3c9c2d4344c4c0215f8973655527b7aa3ff2631","250bbe9edb32d6f125dfd70460d7b324","371950f7",2,2023-04-03,69,"demrepcongo","Female",0,1,0,1,362,12
"bc9f642252de519a5098c95f1cf880f47306eac3ef3e1528322a5d73bb701155","2b9eedbac9c2485a1c3832b67693c17e","2cc2591c",6,2023-04-03,41,"afghanistan","Male",0,0,0,0,363,2
"2cd855973668fa6819c0bfbbd7112dd4c1b1881ab881f83e4822b80135531544","2b9eedbac9c2485a1c3832b67693c17e","2cc2591c",6,2023-04-03,39,"afghanistan","Female",0,0,0,0,363,2
"85067178695538b49ae6488df102793d127373a5aa9f5c0abab7fc742ff6a72e","2b9eedbac9c2485a1c3832b67693c17e","2cc2591c",6,2023-04-03,18,"afghanistan","Female",0,0,0,0,363,2
